Threshold (u),Shape,Scale,Loc,KS_p,AD_p,Num_Exceedances,xi_std,sigma_std,xi_mean,sigma_mean,xi_rel,sigma_rel,stable,Fallback,FallbackReason,Stock,Tail
0.9651883251048388,0.06812297830808556,0.55250428268356,0,0.8989504771240276,0.9733333333333334,148,0.013063906151277529,0.01342374417011809,0.07101170136803146,0.5491760121391381,0.18396833282289726,0.024443427296461744,True,False,,SBIN.NS,upper
-0.835631400868844,0.01335877216639254,0.5624952831024344,0,0.2588895507556841,0.4033333333333333,188,0.0020128459340458776,0.002608819819081329,0.013737035555416622,0.5619952486681129,0.14652684421303364,0.004642067310788419,True,False,,SBIN.NS,lower
0.6676333261576423,0.22148905850272826,0.462063439525473,0,0.682247602930101,0.5766666666666667,188,0.005147648089086408,0.006283865690002122,0.2234633861866785,0.45916662172812867,0.02303575519270336,0.013685370965115736,True,False,,INFY.NS,upper
-0.678021499834645,0.3100015033710336,0.4750166198308348,0,0.4067719698214701,0.3333333333333333,188,0.0163096941581951,0.010869035659371135,0.30938865631046103,0.4744864107367739,0.05271587467211509,0.022906947774172112,True,False,,INFY.NS,lower
1.016215056444064,0.07055327537098965,0.5546383969835484,0,0.8661515588766103,0.86,137,0.011346182482656599,0.012342067235295321,0.05732614884001943,0.5676790785296499,0.19792329910539586,0.02174127510538147,True,False,,SBIN.NS,upper
-1.0861052378261087,0.1572578833586147,0.4337936095760094,0,0.8954833470748266,0.8766666666666667,129,0.02758722670169821,0.022198349295813036,0.1509128795207824,0.43833251873142737,0.1828023225140033,0.05064271492708287,True,False,,SBIN.NS,lower
0.6689942479375491,0.22496748288604246,0.45972725655983954,0,0.6786719338827498,0.5533333333333333,188,0.003420732722021682,0.0058042948426391995,0.2211477317776099,0.46253416980314405,0.015468087960227203,0.012548899294554891,True,False,,INFY.NS,upper
-0.6779721647167319,0.31300616991005203,0.47218045599334446,0,0.39516103562027105,0.3333333333333333,188,0.013354077698244829,0.008427697538829944,0.30806848173642615,0.4758701695430845,0.04334775563373798,0.01771007703597219,True,False,,INFY.NS,lower
1.0105448153515477,0.07743030341662897,0.5539921563547674,0,0.9920973457025345,0.97,137,0.012362188622192578,0.013971432011905703,0.07959507705543949,0.5514880333961617,0.15531346317370168,0.025334061507239818,True,False,,SBIN.NS,upper
-1.0474524349098415,0.14732935283094362,0.43625997603907507,0,0.982900902420243,0.97,141,0.023529479522490904,0.015518117198622363,0.14509494965163164,0.4381086699266941,0.1621660709578364,0.035420702464098425,True,False,,SBIN.NS,lower
0.6714344271308673,0.22712304047653722,0.4566503941465974,0,0.6779344321300025,0.5733333333333334,188,0.004736581216540246,0.00571206642697696,0.22631432572632817,0.4564830575527952,0.020929214233551614,0.012513205489963377,True,False,,INFY.NS,upper
-0.6778627207166662,0.3042052244350801,0.4803928171681072,0,0.3307724582289896,0.2966666666666667,188,0.013477084320007137,0.008437392166382693,0.3027400681904903,0.48071584275919815,0.04451701406883788,0.01755172440840885,True,False,,INFY.NS,lower
0.9904336483621228,0.09187473403292462,0.5377496106721958,0,0.9302885261277627,0.8666666666666667,144,0.009138563728886433,0.008776615606229053,0.08841079469840186,0.5403065978401732,0.10336478397703831,0.016243768776607746,True,False,,SBIN.NS,upper
